city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,23,0.0
city_89,0.925,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,never,77,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,34,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,17,0.0
city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Unknown,2,77,1.0
city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,15,500-999,Pvt Ltd,>4,78,0.0
city_71,0.884,Unknown,Has relevent experience,no_enrollment,Masters,Humanities,2,5000-9999,Pvt Ltd,1,26,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,58,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,2,77,0.0
city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,9,0.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,47,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,125,0.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,23,0.0
city_89,0.925,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Funded Startup,4,21,0.0
city_128,0.527,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,40,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Public Sector,2,29,1.0
city_116,0.743,Male,Has relevent experience,no_enrollment,Primary School,Unknown,>20,<10,Funded Startup,1,1,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,High School,Unknown,16,5000-9999,Pvt Ltd,2,106,0.0
city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,17,10/49,Funded Startup,1,98,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Pvt Ltd,never,21,1.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Pvt Ltd,>4,144,0.0
city_11,0.55,Male,No relevent experience,no_enrollment,High School,Unknown,<1,Unknown,Unknown,never,68,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,1,26,1.0
city_16,0.91,Male,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,2,27,1.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,90,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,102,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,54,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Humanities,1,<10,Unknown,1,19,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,NGO,1,21,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,42,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,284,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,17,100-500,Pvt Ltd,2,28,0.0
city_150,0.698,Male,No relevent experience,no_enrollment,Masters,Humanities,<1,Unknown,Unknown,2,50,0.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,89,1.0
city_160,0.92,Male,No relevent experience,Full time course,High School,Unknown,8,100-500,Public Sector,2,48,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,NGO,1,21,0.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,High School,Unknown,2,Unknown,Unknown,1,88,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,4,75,1.0
city_159,0.843,Male,No relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,never,310,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,NGO,4,12,0.0
city_16,0.91,Female,Has relevent experience,Part time course,Graduate,No Major,16,<10,Pvt Ltd,1,45,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,7,1.0
city_46,0.762,Male,Has relevent experience,no_enrollment,High School,Unknown,4,500-999,Pvt Ltd,4,31,0.0
city_99,0.915,Unknown,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,1,6,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,62,1.0
city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Unknown,1,28,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,2,157,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,54,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,86,0.0
city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,3,28,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,3,76,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,204,1.0
city_114,0.926,Unknown,No relevent experience,no_enrollment,High School,Unknown,<1,Unknown,Unknown,1,3,0.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,Unknown,6,Unknown,Unknown,never,8,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,103,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Public Sector,>4,9,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,170,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,NGO,2,86,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,2,43,0.0
city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Funded Startup,1,38,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,1,92,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,39,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,184,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,4,16,0.0
city_173,0.878,Male,No relevent experience,no_enrollment,Graduate,Unknown,2,Unknown,Unknown,never,53,0.0
city_19,0.682,Male,No relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,35,0.0
city_19,0.682,Unknown,No relevent experience,Full time course,Graduate,STEM,1,Unknown,Unknown,1,292,1.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,never,64,0.0
city_16,0.91,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,2,Unknown,Unknown,never,150,0.0
city_114,0.926,Other,Has relevent experience,no_enrollment,High School,Unknown,14,50-99,Funded Startup,4,70,0.0
city_105,0.794,Other,Has relevent experience,no_enrollment,High School,Unknown,7,Unknown,Unknown,2,25,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,5,5000-9999,Public Sector,1,30,0.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,70,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Unknown,1,111,1.0
city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,12,Unknown,Unknown,2,56,0.0
city_21,0.624,Unknown,Has relevent experience,Part time course,Masters,STEM,3,500-999,Pvt Ltd,1,55,1.0
city_150,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,37,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Unknown,Unknown,1,97,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,10000+,Pvt Ltd,1,21,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,1,21,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,122,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,15,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,60,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,6,Unknown,Unknown,3,41,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,21,1.0
city_69,0.856,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,88,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,1,<10,Pvt Ltd,never,19,1.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,42,0.0
city_71,0.884,Unknown,No relevent experience,no_enrollment,High School,Unknown,11,Unknown,Unknown,never,232,0.0
city_48,0.493,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,11,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,166,1.0
city_16,0.91,Unknown,Has relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,14,0.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,56,0.0
city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,40,0.0
city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Unknown,1,102,1.0
city_44,0.725,Male,No relevent experience,no_enrollment,Primary School,Unknown,2,Unknown,Unknown,1,40,1.0
city_13,0.8270000000000001,Unknown,Has relevent experience,Part time course,High School,Unknown,5,10/49,Pvt Ltd,2,27,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Public Sector,3,141,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Unknown,Unknown,2,160,1.0
city_73,0.754,Female,Has relevent experience,no_enrollment,Graduate,Unknown,2,50-99,Unknown,1,17,0.0
city_149,0.6890000000000001,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,19,Unknown,Pvt Ltd,never,95,0.0
city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Pvt Ltd,never,13,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,2,Unknown,Unknown,never,214,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,4,104,0.0
city_65,0.802,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,3,25,0.0
city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Graduate,Unknown,>20,Unknown,Unknown,never,6,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Unknown,Unknown,>4,24,0.0
city_13,0.8270000000000001,Unknown,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Pvt Ltd,>4,17,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,322,0.0
city_104,0.924,Unknown,Has relevent experience,Part time course,Graduate,STEM,9,<10,Early Stage Startup,never,60,0.0
city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,22,0.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,5,500-999,Pvt Ltd,2,55,0.0
city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Public Sector,1,4,0.0
city_134,0.698,Female,No relevent experience,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,35,0.0
city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,never,66,0.0
city_158,0.7659999999999999,Unknown,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,1,54,0.0
city_114,0.926,Male,Has relevent experience,Full time course,High School,Unknown,9,50-99,Pvt Ltd,1,7,0.0
city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Unknown,1,11,0.0
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Unknown,Unknown,2,52,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,12,0.0
city_126,0.479,Unknown,No relevent experience,no_enrollment,High School,Unknown,>20,<10,Early Stage Startup,1,38,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,Unknown,Unknown,>4,48,0.0
city_126,0.479,Unknown,Has relevent experience,Full time course,Masters,Other,>20,10/49,Funded Startup,2,134,0.0
city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,17,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Public Sector,1,50,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,58,0.0
city_20,0.7959999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,79,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,38,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,61,1.0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,12,Unknown,Unknown,4,224,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,66,0.0
city_28,0.939,Male,No relevent experience,no_enrollment,High School,Unknown,2,100-500,Other,2,16,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,1,22,1.0
city_65,0.802,Unknown,Has relevent experience,Full time course,Graduate,STEM,8,500-999,Pvt Ltd,1,50,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,15,10/49,Pvt Ltd,>4,53,0.0
city_134,0.698,Other,No relevent experience,Full time course,High School,Unknown,9,Unknown,Unknown,1,62,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,18,Unknown,Unknown,2,44,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,15,100-500,NGO,1,9,1.0
city_28,0.939,Male,No relevent experience,no_enrollment,High School,Unknown,3,100-500,Unknown,3,55,0.0
city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Early Stage Startup,1,96,0.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,9,Unknown,Unknown,2,43,0.0
city_104,0.924,Unknown,Has relevent experience,no_enrollment,Masters,Business Degree,>20,Unknown,Unknown,>4,11,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,56,0.0
city_162,0.767,Unknown,No relevent experience,Part time course,Masters,STEM,9,100-500,Pvt Ltd,1,206,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,2,92,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,20,0.0
city_155,0.556,Male,Has relevent experience,Part time course,Graduate,STEM,7,1000-4999,Pvt Ltd,1,102,0.0
city_142,0.727,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,20,Unknown,Unknown,>4,37,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,72,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,136,0.0
city_23,0.899,Unknown,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,1,34,0.0
city_103,0.92,Unknown,Has relevent experience,Full time course,Masters,STEM,10,10/49,Funded Startup,1,105,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Unknown,Unknown,>4,22,0.0
city_114,0.926,Male,Has relevent experience,Full time course,High School,Unknown,4,100-500,Pvt Ltd,1,92,0.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,<1,500-999,Pvt Ltd,1,14,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Pvt Ltd,>4,34,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,4,100,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,Unknown,2,Unknown,Unknown,never,14,0.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Unknown,Unknown,1,108,0.0
city_21,0.624,Unknown,No relevent experience,Part time course,Masters,STEM,13,Unknown,Unknown,1,39,1.0
city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,152,0.0
city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Unknown,Unknown,never,23,1.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,>4,34,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,155,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,28,1.0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,3,50-99,Pvt Ltd,1,26,0.0
city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,6,1.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,never,166,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Unknown,Unknown,1,170,0.0
city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,4,38,0.0
city_67,0.855,Unknown,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,2,30,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,Pvt Ltd,>4,58,1.0
city_42,0.563,Female,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,2,148,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,214,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,73,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Unknown,Unknown,1,119,1.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,69,1.0
city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,Unknown,Unknown,1,10,0.0
city_21,0.624,Unknown,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,Pvt Ltd,4,84,1.0
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,40,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,1,72,0.0
city_21,0.624,Male,Has relevent experience,Full time course,High School,Unknown,7,Unknown,Unknown,1,62,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,82,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,9,Unknown,Unknown,never,48,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,4,10,0.0
city_114,0.926,Female,No relevent experience,Full time course,High School,Unknown,10,10/49,Early Stage Startup,1,74,1.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,90,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,Pvt Ltd,>4,15,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,123,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,9,10000+,Pvt Ltd,>4,132,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Pvt Ltd,never,6,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,>4,13,0.0
city_114,0.926,Unknown,Has relevent experience,Full time course,Masters,STEM,5,<10,Early Stage Startup,1,24,0.0
